job_name,company_name,salary,city,district,experience,education,skill_tags,description,source,crawl_time,min_salary,max_salary
算法工程师,字节系统有限公司,48-52K,深圳,海淀区,1-3 年,高中,"电路设计,硬件开发,嵌入式,单片机,PCB",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,38271,18768
数据分析师,美团系统有限公司,43-44K,深圳,朝阳区,5-10 年,大专,"风险管理,量化分析,财务报表",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,41136,50750
算法工程师,美团网络技术有限公司,22-54K,上海,海淀区,5-10 年,高中,"新媒体运营,市场营销,市场调研,品牌推广",负责数据分析工作，要求本科及以上学历,generated,2026-03-30 19:41:46,28298,15461
软件工程师,小米科技有限公司,8-76K,深圳,天河区,5-10 年,高中,"TensorFlow,机器学习,NLP",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,17923,42825
数据库管理员,阿里网络技术有限公司,31-79K,苏州,,5-10 年,博士,"品牌推广,市场营销,市场调研,新媒体运营,营销策划",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,37834,34316
软件工程师,阿里智能科技有限公司,50-46K,广州,浦东新区,1-3 年,大专,"Spring,软件工程,Git",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,26364,22921
全栈工程师,阿里智能科技有限公司,49-72K,武汉,海淀区,3-5 年,大专,"深度学习,PyTorch,机器学习,TensorFlow,CV",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,29974,19980
Java 开发工程师,OPPO信息技术有限公司,21-24K,广州,天河区,1-3 年,大专,"Sketch,Figma,UI 设计",负责数据分析工作，要求本科及以上学历,generated,2026-03-30 19:41:46,12383,19211
后端开发工程师,OPPO系统有限公司,20-33K,广州,南山区,1-3 年,大专,"财务报表,风险管理,量化分析,金融分析",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,25391,35965
Python 开发工程师,阿里智能科技有限公司,9-63K,西安,海淀区,1-3 年,大专,"Linux,数据结构,数据库,算法",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,15483,28369
软件工程师,京东科技有限公司,13-31K,成都,浦东新区,应届生,硕士,"投资分析,量化分析,金融分析,风险管理",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,25531,29236
数据分析师,网易信息技术有限公司,49-79K,上海,海淀区,5-10 年,高中,"项目管理,数据分析,团队协作,沟通协调,商业分析",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,42003,48715
数据分析师,OPPO数据服务有限公司,36-70K,苏州,南山区,5-10 年,大专,"嵌入式,单片机,PCB,FPGA,硬件开发",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,46697,62503
后端开发工程师,美团数据服务有限公司,10-59K,杭州,浦东新区,3-5 年,大专,"量化分析,财务报表,风险管理,金融分析,投资分析",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,11626,58589
运维工程师,小米科技有限公司,44-50K,上海,南山区,5-10 年,大专,"Python,C++,Linux",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,41287,47265
Python 开发工程师,美团智能科技有限公司,11-39K,杭州,朝阳区,5-10 年,大专,"单片机,PCB,嵌入式,电路设计",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,35022,18642
算法工程师,百度智能科技有限公司,9-53K,西安,浦东新区,3-5 年,本科,"UI 设计,Photoshop,平面设计",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,31162,68706
运维工程师,小米网络技术有限公司,34-20K,北京,浦东新区,1-3 年,本科,"NLP,PyTorch,深度学习,TensorFlow",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,9652,69958
后端开发工程师,网易网络技术有限公司,28-46K,南京,浦东新区,3-5 年,本科,"嵌入式,PCB,电路设计",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,8056,60156
产品经理,网易网络技术有限公司,40-75K,南京,海淀区,5-10 年,大专,"单片机,FPGA",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,37558,26441
Python 开发工程师,腾讯信息技术有限公司,38-71K,南京,,5-10 年,本科,"营销策划,品牌推广,市场营销,市场调研",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,17777,21057
系统架构师,网易信息技术有限公司,27-70K,北京,南山区,3-5 年,硕士,"平面设计,Sketch",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,11482,72437
软件工程师,字节系统有限公司,22-51K,广州,天河区,5-10 年,高中,"NLP,CV,深度学习,PyTorch",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,12512,49064
后端开发工程师,网易数据服务有限公司,14-17K,南京,浦东新区,5-10 年,大专,"NLP,TensorFlow,PyTorch",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,29110,32682
产品经理,京东数据服务有限公司,27-39K,上海,海淀区,应届生,博士,"团队协作,沟通协调,商业分析,数据分析",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,9918,55351
算法工程师,华为网络技术有限公司,20-40K,西安,天河区,经验不限,硕士,"Git,软件工程,软件开发",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,37965,52134
全栈工程师,OPPO信息技术有限公司,13-47K,成都,朝阳区,3-5 年,博士,"敏捷开发,Spring,软件工程,软件开发",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,20585,26516
软件工程师,OPPO智能科技有限公司,24-66K,北京,海淀区,3-5 年,本科,"品牌推广,营销策划,市场调研,新媒体运营",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,23347,21868
数据分析师,京东智能科技有限公司,34-29K,广州,浦东新区,3-5 年,大专,"平面设计,Figma",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,19858,78281
Python 开发工程师,OPPO信息技术有限公司,33-72K,武汉,朝阳区,应届生,高中,"数据结构,Python",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,37808,48996
网络工程师,字节科技有限公司,27-35K,北京,海淀区,5-10 年,大专,"新媒体运营,营销策划",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,36810,26149
Python 开发工程师,百度网络技术有限公司,32-51K,成都,天河区,经验不限,本科,"新媒体运营,市场营销",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,14071,40849
测试工程师,百度数据服务有限公司,22-78K,北京,,应届生,博士,"Vue,软件工程",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,49084,49764
运维工程师,百度系统有限公司,40-61K,杭州,朝阳区,应届生,硕士,"NLP,深度学习,机器学习,CV,TensorFlow",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,32438,15275
Python 开发工程师,阿里网络技术有限公司,36-22K,深圳,天河区,应届生,高中,"Java,算法,C++,数据库",负责系统架构工作，要求大专及以上学历,generated,2026-03-30 19:41:46,9546,19034
Python 开发工程师,阿里科技有限公司,11-16K,杭州,南山区,3-5 年,高中,"风险管理,投资分析,金融分析,量化分析,财务报表",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,25384,64193
后端开发工程师,网易信息技术有限公司,18-20K,深圳,海淀区,经验不限,高中,"沟通协调,团队协作,项目管理,数据分析",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,9723,67312
产品经理,VIVO信息技术有限公司,17-27K,西安,浦东新区,3-5 年,本科,"敏捷开发,Vue",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,19927,71361
测试工程师,京东智能科技有限公司,25-64K,南京,天河区,应届生,博士,"量化分析,风险管理,金融分析,投资分析,财务报表",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,28097,41774
前端开发工程师,字节信息技术有限公司,33-48K,成都,,1-3 年,博士,"风险管理,财务报表,投资分析,量化分析",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,23139,78958
软件工程师,OPPO数据服务有限公司,10-47K,广州,,1-3 年,大专,"Java,数据结构,数据库,Python,Linux",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,45338,64075
运维工程师,阿里科技有限公司,38-26K,成都,浦东新区,3-5 年,博士,"金融分析,量化分析,投资分析,财务报表,风险管理",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,29327,69548
Python 开发工程师,百度网络技术有限公司,10-61K,成都,,3-5 年,大专,"Spring,Git,敏捷开发",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,47315,32766
数据库管理员,小米科技有限公司,36-27K,南京,朝阳区,经验不限,大专,"Python,Java,Linux",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,27376,42751
软件工程师,OPPO数据服务有限公司,19-68K,武汉,南山区,1-3 年,硕士,"沟通协调,团队协作,项目管理,数据分析",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,27634,29510
Java 开发工程师,网易网络技术有限公司,27-47K,上海,天河区,3-5 年,大专,"平面设计,Photoshop,Figma,UX 设计",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,47477,77359
Python 开发工程师,阿里网络技术有限公司,46-75K,深圳,浦东新区,应届生,本科,"机器学习,CV",负责数据分析工作，要求本科及以上学历,generated,2026-03-30 19:41:46,45635,15518
算法工程师,腾讯信息技术有限公司,21-24K,南京,南山区,经验不限,大专,"NLP,机器学习",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,11282,64780
系统架构师,OPPO信息技术有限公司,37-48K,西安,天河区,应届生,硕士,"营销策划,新媒体运营",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,35498,60759
前端开发工程师,百度数据服务有限公司,37-27K,上海,浦东新区,5-10 年,大专,"团队协作,沟通协调",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,18848,72316
算法工程师,小米智能科技有限公司,36-42K,苏州,南山区,1-3 年,本科,"NLP,TensorFlow,PyTorch,机器学习",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,31506,44175
产品经理,腾讯网络技术有限公司,49-40K,苏州,南山区,3-5 年,高中,"数据结构,Java,数据库",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,41834,68881
UI 设计师,字节信息技术有限公司,11-46K,上海,浦东新区,应届生,大专,"投资分析,量化分析,风险管理,金融分析,财务报表",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,39864,43032
产品经理,阿里数据服务有限公司,19-48K,成都,朝阳区,5-10 年,博士,"Python,Java",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,32898,16022
数据库管理员,腾讯科技有限公司,39-36K,苏州,南山区,1-3 年,高中,"深度学习,TensorFlow",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,18210,41989
软件工程师,美团网络技术有限公司,36-16K,广州,海淀区,应届生,硕士,"金融分析,风险管理,量化分析,财务报表,投资分析",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,47545,16673
产品经理,网易智能科技有限公司,37-76K,南京,海淀区,3-5 年,大专,"新媒体运营,品牌推广,市场调研,营销策划,市场营销",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,21617,62947
Python 开发工程师,美团系统有限公司,16-49K,南京,天河区,经验不限,博士,"金融分析,投资分析,风险管理,量化分析,财务报表",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,25989,27453
UI 设计师,OPPO网络技术有限公司,50-21K,杭州,,3-5 年,硕士,"团队协作,数据分析,商业分析,沟通协调,项目管理",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,35520,73229
Python 开发工程师,小米智能科技有限公司,27-75K,武汉,朝阳区,应届生,博士,"Sketch,Photoshop,UI 设计,平面设计",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,45929,27180
后端开发工程师,京东科技有限公司,36-36K,武汉,,经验不限,博士,"团队协作,沟通协调,数据分析",负责系统架构工作，要求大专及以上学历,generated,2026-03-30 19:41:46,44447,64207
全栈工程师,腾讯系统有限公司,25-75K,西安,朝阳区,5-10 年,本科,"财务报表,金融分析",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,24038,76812
